"SEX","ORIGIN","RACE","YEAR","TOTAL_POP","POP_0","POP_1","POP_2","POP_3","POP_4","POP_5","POP_6","POP_7","POP_8","POP_9","POP_10","POP_11","POP_12","POP_13","POP_14","POP_15","POP_16","POP_17","POP_18","POP_19","POP_20","POP_21","POP_22","POP_23","POP_24","POP_25","POP_26","POP_27","POP_28","POP_29","POP_30","POP_31","POP_32","POP_33","POP_34","POP_35","POP_36","POP_37","POP_38","POP_39","POP_40","POP_41","POP_42","POP_43","POP_44","POP_45","POP_46","POP_47","POP_48","POP_49","POP_50","POP_51","POP_52","POP_53","POP_54","POP_55","POP_56","POP_57","POP_58","POP_59","POP_60","POP_61","POP_62","POP_63","POP_64","POP_65","POP_66","POP_67","POP_68","POP_69","POP_70","POP_71","POP_72","POP_73","POP_74","POP_75","POP_76","POP_77","POP_78","POP_79","POP_80","POP_81","POP_82","POP_83","POP_84","POP_85","POP_86","POP_87","POP_88","POP_89","POP_90","POP_91","POP_92","POP_93","POP_94","POP_95","POP_96","POP_97","POP_98","POP_99","POP_100"
0,2,1,2039,75222582,1066304,1067077,1065775,1062604,1058277,1053191,1047778,1042326,1036811,1031147,1025036,1018590,1011852,1005174,999113,994321,991479,991088,993322,997753,1003657,1010075,1016551,1068333,1088552,1089978,1098054,1114445,1153170,1145559,1138626,1173432,1178628,1164348,1147963,1131564,1116003,1102817,1105117,1099546,1067803,1050349,1035743,1023726,1020222,1014267,1002293,998676,971980,946344,892973,873343,850154,842434,835464,804633,806266,799657,781576,792679,732616,724057,711871,694217,694809,662220,646368,632542,619611,608267,563823,543188,516197,502066,496610,468405,439090,413051,387285,375562,333849,305256,282878,257461,236762,204683,178675,153999,136238,119558,99381,84483,70335,53145,42703,32795,25421,18354,13420,9822,15491
0,2,1,2040,76289305,1071742,1073182,1072559,1070102,1066555,1062272,1057506,1052539,1047508,1042320,1036645,1030491,1024083,1017711,1011726,1006852,1003936,1003421,1005472,1009640,1015260,1021269,1027152,1032583,1083474,1103172,1103988,1111535,1127404,1165399,1157140,1149198,1182890,1187015,1172070,1155137,1137864,1121322,1107313,1108925,1102744,1070395,1052644,1037949,1025992,1022342,1015836,1003015,998365,970747,944397,890641,870846,847743,840183,833337,802737,804446,797778,779585,790245,729980,720763,707860,689598,689480,656602,640432,626399,613215,601474,556897,535614,508022,493134,486774,458234,428710,402351,376221,363473,321717,292621,269427,243384,221930,190468,164933,140898,123394,107058,87856,73631,60366,44854,35380,26647,20215,14258,10163,16533
0,2,1,2041,77347522,1076630,1078643,1078670,1076890,1074056,1070551,1066591,1062273,1057723,1053022,1047819,1042103,1035986,1029943,1024268,1019473,1016477,1015891,1017824,1021811,1027170,1032897,1038368,1043206,1047728,1098097,1117194,1117490,1124529,1139694,1177004,1167742,1158719,1191316,1194761,1179267,1161462,1143208,1125846,1111176,1112158,1105307,1072683,1054848,1040221,1028146,1023941,1016578,1002768,997116,968794,941912,888162,868427,845569,838126,831368,801014,802611,795767,777313,787292,726726,716767,703203,684426,683640,650625,634270,619990,606447,594070,549168,527155,499047,483438,476222,447430,417649,390888,364178,350259,308407,278731,254714,228171,206528,175855,150944,127670,110531,94700,76627,63241,50991,37201,28775,21216,15725,10811,17447
0,2,1,2042,78396547,1081139,1083552,1084137,1083008,1080848,1078057,1074872,1071360,1067460,1063238,1058521,1053276,1047600,1041849,1036503,1032021,1029104,1028445,1030310,1034185,1039360,1044828,1050017,1054440,1058368,1062351,1112119,1130702,1130505,1136851,1151349,1187622,1177285,1167198,1199093,1201976,1185608,1166830,1147754,1129730,1114460,1114755,1107569,1074883,1057122,1042381,1029775,1024715,1016349,1001586,995144,966300,939275,885757,866238,843581,836217,829568,799271,800639,793479,774536,783684,722773,712122,697984,678742,677429,644421,627837,613202,599067,585820,540536,517865,489302,473030,465017,435919,405796,378406,351003,335764,293775,263541,238821,212381,190704,160984,136815,114420,97813,82653,65867,53463,42331,30292,22933,16523,11946,18495
0,2,1,2043,79435665,1085284,1088080,1089051,1088477,1086964,1084849,1082379,1079643,1076549,1072974,1068735,1063977,1058772,1053463,1048411,1044259,1041659,1041081,1042872,1046682,1051748,1057032,1061962,1066102,1069614,1073000,1076372,1125622,1143716,1142840,1148534,1162015,1197180,1185782,1175028,1206334,1208329,1190991,1171395,1151653,1133032,1117100,1117045,1109744,1077151,1059280,1044011,1030576,1024517,1015188,999684,992626,963650,936717,883581,864231,841729,834467,827743,797391,798396,790679,771122,779340,718174,706914,692248,672686,670988,637938,621026,605797,590835,576612,531053,507781,478835,461972,453081,423585,392881,364742,336545,319831,277776,247130,222331,196162,174607,145966,122670,101315,85413,71104,55735,44429,34502,24174,17881,12570,19966
0,2,1,2044,80464385,1089160,1092243,1093581,1093393,1092435,1090964,1089170,1087148,1084830,1082062,1078467,1074189,1069473,1064633,1060023,1056170,1053899,1053642,1055514,1059257,1064256,1069430,1074178,1078058,1081285,1084252,1087027,1089874,1138631,1156046,1154530,1159221,1171616,1205686,1193622,1182316,1212711,1213723,1195568,1175312,1154968,1135693,1119430,1119243,1111986,1079302,1060911,1044814,1030409,1023390,1013303,997238,989949,961076,934388,881580,862358,840034,832688,825780,795244,795650,787242,766999,774311,713010,701182,686135,666392,664254,631066,613591,597536,581641,566502,520757,496955,467707,450181,440288,410137,378737,349743,320643,302411,260495,230109,205399,179661,158356,130924,108678,88530,73521,60221,46363,36251,27565,18875,13618,21370
0,2,1,2045,81482439,1092942,1096134,1097745,1097923,1097349,1096434,1095284,1093936,1092333,1090341,1087551,1083917,1079681,1075333,1071192,1067783,1065811,1065887,1068080,1071903,1076837,1081943,1086581,1090281,1093247,1095926,1098282,1100534,1102877,1150951,1167729,1165224,1168838,1180161,1213532,1200921,1188741,1218124,1218305,1199493,1178640,1157638,1138034,1121665,1121508,1114111,1080924,1061710,1044649,1029311,1021538,1010875,994631,987348,958728,932238,879710,860638,838303,830773,823543,792606,792274,783094,762202,768687,707314,695065,679777,659806,657114,623562,605291,588302,571540,555534,509704,485447,455842,437541,426337,395404,363206,333245,303254,283606,242577,212631,188169,162998,142083,116042,95028,76264,62311,50144,37871,28995,21551,14403,23017
0,2,1,2046,82489768,1096774,1099929,1101637,1102088,1101878,1101345,1100752,1100048,1099119,1097839,1095827,1092998,1089409,1085538,1081890,1078951,1077425,1077799,1080327,1084469,1089483,1094529,1099094,1102683,1105468,1107888,1109953,1111786,1113535,1115191,1162622,1178412,1174841,1177398,1188043,1220833,1207353,1194203,1222730,1222239,1202829,1181320,1159983,1140280,1123962,1123654,1115703,1081711,1061536,1043546,1027488,1019145,1008287,992094,984969,956555,930218,877986,858879,836433,828585,820810,789345,788191,778263,756822,762513,701231,688693,673118,652811,649314,615182,596009,578152,560575,543766,497955,473177,443112,423742,411044,379225,346118,315204,284478,264120,224187,194850,170774,146315,125982,101526,81921,64692,51926,41004,30327,22696,16466,24643
0,2,1,2047,83486438,1100820,1103772,1105431,1105978,1106041,1105872,1105660,1105511,1105226,1104619,1103317,1101268,1098485,1095260,1092092,1089645,1088589,1089410,1092235,1096713,1102048,1107176,1111674,1115192,1117865,1120107,1121914,1123452,1124779,1125844,1126851,1173289,1188012,1183400,1185292,1195376,1227262,1212818,1198850,1226678,1225576,1205511,1183671,1162233,1142583,1126137,1125267,1116453,1081520,1060421,1041720,1025126,1016589,1005764,989774,982763,954509,928341,876216,856978,834292,825906,817447,785391,783430,772842,750889,755933,694886,682007,666045,645168,640611,605810,585799,567131,548803,531263,485424,460011,429209,408605,394247,361423,327434,295724,265022,244129,205482,176894,153359,129804,110277,87583,69545,53964,42501,32877,23771,17364,27161
0,2,1,2048,84472711,1105160,1107827,1109270,1109769,1109925,1110032,1110181,1110415,1110684,1110720,1110091,1108751,1106747,1104331,1101808,1099841,1099277,1100569,1103841,1108615,1114283,1119733,1124316,1127764,1130367,1132493,1134124,1135404,1136435,1137078,1137496,1137506,1182871,1196555,1191286,1192625,1201836,1232724,1217466,1202841,1230032,1228257,1207864,1185920,1164537,1144767,1127780,1126039,1116220,1080388,1058580,1039354,1022600,1014098,1003458,987621,980683,952602,926416,874307,854802,831670,822605,813384,780771,778077,766864,744552,749072,688218,674898,658312,636625,630880,595497,574711,555296,536286,517935,471972,445623,413942,391971,375765,341958,307259,275546,245059,223799,186597,158917,136117,113693,95186,74411,58064,44216,34111,25808,18214,29448
0,2,1,2049,85449026,1109905,1112172,1113321,1113605,1113709,1113910,1114336,1114929,1115582,1116174,1116184,1115515,1114223,1112585,1110872,1109550,1109465,1111250,1114989,1120212,1126174,1131954,1136859,1140396,1142932,1144982,1146496,1147603,1148374,1148722,1148717,1148138,1147077,1191396,1204424,1198614,1199089,1207328,1237367,1221458,1206234,1232729,1230606,1210114,1188224,1166720,1146415,1128586,1125826,1115043,1078529,1056201,1036827,1020141,1011818,1001318,985591,978734,950647,924345,872120,852143,828431,818610,808643,775558,772164,760469,737929,741867,681120,667124,649665,627068,620177,584294,562795,542705,522933,503628,457266,429817,397166,373664,355558,320945,286364,254847,224749,203277,167687,141121,119290,98206,80925,62183,47621,35530,26805,19807,31519
0,2,1,2050,86415926,1115179,1116920,1117661,1117652,1117541,1117690,1118206,1119076,1120089,1121061,1121630,1121600,1120978,1120055,1119118,1118606,1119164,1121424,1125658,1131344,1137753,1143831,1149062,1152925,1155549,1157530,1158969,1159958,1160555,1160644,1160346,1159345,1157695,1155589,1199243,1211730,1205069,1204584,1212000,1241351,1224847,1208973,1235093,1232853,1212416,1190404,1168368,1147225,1128413,1124670,1113134,1076127,1053660,1034365,1017894,1009704,999298,983688,976737,948540,921987,869450,848861,824502,813947,803297,769785,765826,753780,730961,734199,673355,658429,639989,616547,608551,572251,550111,529266,508594,487984,441100,412443,378695,353647,333746,299185,264930,233789,204242,182735,148971,123746,103106,83559,67679,51050,38311,27957,20595,33979
0,2,1,2051,87373967,1120957,1122197,1122402,1121985,1121582,1121514,1121979,1122939,1124227,1125559,1126507,1127036,1127054,1126799,1126580,1126842,1128210,1131109,1135816,1141995,1148863,1155388,1160920,1165110,1168061,1170123,1171498,1172408,1172890,1172809,1172248,1170955,1168881,1166190,1163421,1206526,1218161,1210554,1209258,1216013,1244736,1227582,1211378,1237355,1235146,1214587,1192048,1169179,1147055,1127297,1122784,1110682,1073564,1051186,1032116,1015813,1007716,997404,981741,974585,946144,919130,866158,844891,819910,808675,797380,763582,759179,746733,723535,725813,664666,648691,629333,605105,596055,559428,536568,514828,492900,470777,423327,393313,358496,332036,311168,276863,243119,212527,183705,162404,130693,107028,87797,69946,55609,41114,30183,21512,36126
0,2,1,2052,88323793,1127218,1127976,1127671,1126721,1125909,1125548,1125797,1126704,1128082,1129688,1130994,1131902,1132481,1132869,1133316,1134295,1136433,1140143,1145484,1152134,1159493,1166478,1172457,1176948,1180225,1182620,1184072,1184918,1185322,1185124,1184393,1182840,1180472,1177362,1174006,1170690,1212934,1223622,1215218,1213272,1219427,1247463,1229983,1213682,1239662,1237314,1216228,1192853,1169008,1145945,1125457,1120357,1108064,1071070,1048929,1030032,1013855,1005850,995465,979634,972140,943247,915634,862172,840248,814707,802832,791017,757066,752171,739222,715405,716445,654933,637965,617743,592796,582747,545729,522010,499013,475621,451859,403755,372396,336683,309663,288008,254149,221099,191234,163373,142548,113102,91204,73554,57529,44830,32433,23257,38145
0,2,1,2053,89266014,1133950,1134236,1133446,1131984,1130637,1129868,1129824,1130514,1131836,1133533,1135113,1136379,1137337,1138283,1139375,1141018,1143875,1148351,1154500,1161784,1169613,1177091,1183526,1188466,1192043,1194760,1196551,1197475,1197814,1197540,1196691,1194967,1192344,1188939,1185165,1181262,1177086,1218371,1228262,1219220,1216691,1222186,1249857,1232285,1216036,1241844,1238950,1217030,1192680,1167898,1144111,1123078,1117766,1105516,1068793,1046837,1028077,1012022,1003937,993365,977238,969189,939706,911421,857512,834989,808928,796529,784323,750188,744690,730995,706309,705965,644204,626297,605268,579670,568530,530995,506051,481594,456621,431029,382355,349810,314102,286712,264445,231215,199041,170148,143503,123433,96446,76474,60558,46426,35400,25026,40691
0,2,1,2054,90201286,1141099,1140969,1139698,1137752,1135895,1134590,1134137,1134535,1135637,1137279,1138947,1140490,1141805,1143129,1144780,1147068,1150586,1155780,1162692,1170782,1179242,1187193,1194122,1199515,1203546,1206560,1208672,1209935,1210355,1210013,1209091,1207248,1204455,1200796,1196728,1192402,1187643,1182513,1222990,1232246,1222631,1219459,1224616,1252154,1234635,1218267,1243499,1239750,1216854,1191567,1166067,1141741,1120537,1115247,1103183,1066685,1044871,1026245,1010142,1001866,990976,974342,965594,935441,906514,852227,829150,802689,789888,777250,742832,736487,721791,696125,694420,632528,613737,591961,565643,553239,514832,488468,462432,435694,408257,359249,326430,290931,263359,240651,208240,177193,149538,124361,105324,80932,63022,48925,36707,27348,43628
0,2,1,2055,91130112,1148581,1148120,1146424,1143999,1141657,1139842,1138852,1138839,1139649,1141071,1142683,1144314,1145909,1147590,1149619,1152465,1156625,1162478,1170107,1178959,1188222,1196803,1204203,1210093,1214578,1218045,1220457,1222044,1222799,1222540,1221550,1219635,1216722,1212894,1208570,1203955,1198768,1193058,1187124,1226954,1235637,1225394,1221898,1226950,1254500,1236866,1219974,1244319,1239572,1215740,1189731,1163697,1139207,1118066,1112942,1101021,1064702,1043029,1024366,1008109,999506,988091,970808,961266,930476,900959,846358,822835,796099,782860,769680,734756,727302,711482,684899,681868,619947,600322,577726,550538,536454,497012,469119,441325,412814,383672,335333,302441,267349,239767,216817,185479,155828,129673,106212,88451,66751,50967,38727,28398,47228
0,2,1,2056,92053028,1156283,1155602,1153568,1150722,1147898,1145598,1144099,1143546,1143944,1145073,1146465,1148042,1149725,1151685,1154071,1157296,1162012,1168506,1176790,1186359,1196383,1205765,1213799,1220159,1225141,1229061,1231925,1233814,1234893,1234968,1234061,1232080,1229095,1225147,1220657,1215784,1210309,1204172,1197656,1191079,1230329,1238383,1227831,1224243,1229337,1256725,1238574,1220856,1244164,1238454,1213903,1187364,1161164,1136742,1115809,1110808,1098984,1062845,1041145,1022338,1005785,996650,984566,966546,956233,924855,894799,840000,816161,789116,775333,761366,725708,717015,700110,672673,668352,606500,585967,562390,533942,517941,477404,447805,418245,388108,358230,310788,278023,243520,216127,193202,163210,135226,110830,89286,73014,54037,40395,29998,50342
0,2,1,2057,92970441,1164101,1163303,1161046,1157860,1154616,1151834,1149848,1148785,1148642,1149361,1150456,1151813,1153446,1155492,1158157,1161741,1166832,1173882,1182805,1193028,1203767,1213912,1222745,1229741,1235194,1239607,1242932,1245266,1246646,1247046,1246474,1244575,1241526,1237510,1232896,1227856,1222124,1215703,1208758,1201600,1194454,1233067,1240808,1230178,1226647,1231608,1258430,1239457,1220764,1243073,1236615,1211533,1184829,1158697,1134494,1113721,1108800,1097069,1060945,1039110,1020017,1002968,993158,980310,961578,950534,918621,888137,833282,809078,781626,767055,752055,715565,705662,687724,659493,653906,592100,570490,545531,515627,497571,455804,424500,393325,362532,332120,285800,253344,219633,192693,170089,141728,115668,93242,73787,59163,42873,31329,53498
0,2,1,2058,93882709,1171981,1171121,1168738,1165333,1161749,1158545,1156079,1154527,1153873,1154049,1154735,1155797,1157208,1159206,1161954,1165821,1171268,1178692,1188166,1199031,1210421,1221282,1230873,1238673,1244760,1249646,1253464,1256260,1258083,1258788,1258539,1256975,1254009,1249931,1245245,1240085,1234186,1227506,1220277,1212691,1204964,1197192,1235487,1243148,1232583,1228934,1233359,1259312,1239368,1219741,1241263,1234245,1208995,1182363,1156445,1132412,1111761,1106912,1095107,1058894,1036782,1017200,999515,988940,975347,955948,944212,911874,881091,826141,801478,773385,757780,741621,704363,693288,674359,645388,638432,576564,553465,526913,495472,475136,432188,399332,367524,336274,305534,260542,228601,195944,169749,147787,121324,97403,77129,59862,46990,33290,56490
0,2,1,2059,94790076,1179820,1179001,1176550,1173022,1169217,1165670,1162785,1160754,1159608,1159272,1159415,1160065,1161184,1162960,1165663,1169612,1175338,1183118,1192964,1204375,1216409,1227923,1238231,1246784,1253680,1259200,1263490,1266779,1269066,1270213,1270264,1269028,1266395,1262403,1257655,1252421,1246406,1239560,1232072,1224197,1216044,1207695,1199624,1237829,1245549,1234874,1230702,1234292,1259222,1238350,1218007,1238924,1231708,1206523,1180108,1154354,1130456,1109922,1104980,1092994,1056552,1033956,1013748,995342,984011,969722,949690,937364,904732,873601,818473,793112,764150,747383,730096,692142,679932,660053,630264,621737,559456,534653,506424,473268,450610,406688,373267,341029,309524,278649,235210,204053,172736,147599,126594,102255,80652,62634,47609,36532,59848
0,2,1,2060,95692542,1187524,1186840,1184426,1180828,1176901,1173134,1169903,1167452,1165826,1164999,1164626,1164737,1165445,1166928,1169408,1173310,1179119,1187176,1197377,1209161,1221738,1233899,1244860,1254131,1261781,1268110,1273031,1276792,1279569,1281185,1281677,1280741,1278435,1274778,1270120,1264819,1258731,1251772,1244115,1235985,1227541,1218771,1210121,1201983,1240233,1247838,1236650,1231659,1234262,1258202,1236622,1215749,1236419,1229235,1204262,1178012,1152393,1128617,1108038,1102895,1090586,1053709,1030493,1009571,990455,978419,963459,942906,930108,897133,865554,810026,783735,753789,735895,717523,678937,665617,644693,613929,603349,540543,513956,483856,448995,424134,380272,346499,314029,282460,251681,210070,179999,150316,126534,106775,84749,65573,49872,37068,64384
