"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"420","2017-02-08 15:39:59","2017-02-08 15:47:00","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","176","Lesley University","42.38674802045056","-71.11901879310608","1087","Subscriber","1990","2"
"501","2017-02-08 15:41:07","2017-02-08 15:49:28","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1093","Subscriber","1985","1"
"287","2017-02-08 15:41:15","2017-02-08 15:46:03","70","Harvard Kennedy School at Bennett St / Eliot St","42.37199165408676","-71.12226963043213","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","948","Subscriber","1980","1"
"594","2017-02-08 15:43:29","2017-02-08 15:53:23","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","803","Subscriber","1960","2"
"570","2017-02-08 15:43:45","2017-02-08 15:53:15","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","107","Ames St at Main St","42.3625","-71.08822","671","Subscriber","1988","2"
"272","2017-02-08 15:46:25","2017-02-08 15:50:57","189","Kendall T","42.362427842912396","-71.08495473861694","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","763","Subscriber","1987","1"
"818","2017-02-08 15:47:51","2017-02-08 16:01:30","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","655","Subscriber","1991","2"
"303","2017-02-08 15:48:23","2017-02-08 15:53:26","117","Binney St / Sixth St","42.366095","-71.086388","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1280","Subscriber","1987","1"
"840","2017-02-08 15:50:24","2017-02-08 16:04:25","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","143","EF - North Point Park","42.369885","-71.069957","1278","Subscriber","1960","2"
"333","2017-02-08 15:50:56","2017-02-08 15:56:29","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1106","Subscriber","1976","1"
"570","2017-02-08 15:51:02","2017-02-08 16:00:33","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","816","Subscriber","1974","2"
"332","2017-02-08 15:52:21","2017-02-08 15:57:54","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1662","Subscriber","1998","2"
"484","2017-02-08 15:53:19","2017-02-08 16:01:24","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","143","EF - North Point Park","42.369885","-71.069957","1572","Subscriber","1977","0"
"283","2017-02-08 15:53:23","2017-02-08 15:58:06","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","115","Porter Square Station","42.387995","-71.119084","1089","Subscriber","1977","2"
"451","2017-02-08 15:53:56","2017-02-08 16:01:28","141","Kendall Street","42.363560158429884","-71.08216792345047","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1559","Subscriber","1988","1"
"8758","2017-02-08 15:54:08","2017-02-08 18:20:07","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","940","Customer",\N,"0"
"295","2017-02-08 15:54:15","2017-02-08 15:59:10","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1286","Subscriber","1981","1"
"452","2017-02-08 15:57:43","2017-02-08 16:05:15","107","Ames St at Main St","42.3625","-71.08822","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","671","Subscriber","1985","1"
"374","2017-02-08 16:00:24","2017-02-08 16:06:38","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1576","Subscriber","1995","1"
"687","2017-02-08 16:01:10","2017-02-08 16:12:38","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","70","Harvard Kennedy School at Bennett St / Eliot St","42.37199165408676","-71.12226963043213","1561","Subscriber","1992","2"
"549","2017-02-08 16:02:52","2017-02-08 16:12:01","70","Harvard Kennedy School at Bennett St / Eliot St","42.37199165408676","-71.12226963043213","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","1569","Subscriber","1983","1"
"325","2017-02-08 16:03:18","2017-02-08 16:08:44","189","Kendall T","42.362427842912396","-71.08495473861694","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1313","Subscriber","1984","1"
"523","2017-02-08 16:06:40","2017-02-08 16:15:23","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","177","University Park","42.36264779118595","-71.10006093978882","761","Subscriber","1986","2"
"154","2017-02-08 16:06:54","2017-02-08 16:09:28","177","University Park","42.36264779118595","-71.10006093978882","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","890","Subscriber","1982","1"
"378","2017-02-08 16:07:36","2017-02-08 16:13:54","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1088","Subscriber","1986","1"
"426","2017-02-08 16:08:18","2017-02-08 16:15:24","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1662","Subscriber","1990","1"
"578","2017-02-08 16:08:20","2017-02-08 16:17:59","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","738","Subscriber","1991","2"
"497","2017-02-08 16:08:26","2017-02-08 16:16:44","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","107","Ames St at Main St","42.3625","-71.08822","1023","Subscriber","1957","1"
"542","2017-02-08 16:14:46","2017-02-08 16:23:48","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1536","Subscriber","1982","1"
"252","2017-02-08 16:14:54","2017-02-08 16:19:07","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1612","Subscriber","1989","1"
"313","2017-02-08 16:18:20","2017-02-08 16:23:34","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1080","Subscriber","1968","1"
"707","2017-02-08 16:18:23","2017-02-08 16:30:10","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","115","Porter Square Station","42.387995","-71.119084","668","Subscriber","1981","1"
"702","2017-02-08 16:18:51","2017-02-08 16:30:33","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","1312","Subscriber","1990","1"
"861","2017-02-08 16:19:23","2017-02-08 16:33:45","117","Binney St / Sixth St","42.366095","-71.086388","115","Porter Square Station","42.387995","-71.119084","1558","Subscriber","1968","1"
"847","2017-02-08 16:20:11","2017-02-08 16:34:19","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","865","Subscriber","1970","1"
"433","2017-02-08 16:22:36","2017-02-08 16:29:50","189","Kendall T","42.362427842912396","-71.08495473861694","179","MIT Vassar St","42.355601213279265","-71.10394477844238","660","Subscriber","1987","1"
"281","2017-02-08 16:22:43","2017-02-08 16:27:24","189","Kendall T","42.362427842912396","-71.08495473861694","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1056","Subscriber","1989","1"
"254","2017-02-08 16:22:56","2017-02-08 16:27:10","189","Kendall T","42.362427842912396","-71.08495473861694","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1681","Subscriber","1998","1"
"837","2017-02-08 16:22:56","2017-02-08 16:36:53","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1090","Subscriber","1983","2"
"414","2017-02-08 16:23:23","2017-02-08 16:30:17","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","889","Subscriber","1961","2"
"808","2017-02-08 16:23:55","2017-02-08 16:37:24","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1301","Subscriber","1991","1"
"538","2017-02-08 16:23:57","2017-02-08 16:32:55","180","Mt Auburn","42.37478628706384","-71.13320231437683","115","Porter Square Station","42.387995","-71.119084","740","Subscriber","1974","2"
"766","2017-02-08 16:25:28","2017-02-08 16:38:15","117","Binney St / Sixth St","42.366095","-71.086388","176","Lesley University","42.38674802045056","-71.11901879310608","755","Subscriber","1969","1"
"327","2017-02-08 16:26:56","2017-02-08 16:32:24","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1543","Subscriber","1982","1"
"666","2017-02-08 16:27:01","2017-02-08 16:38:07","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1573","Subscriber","1973","2"
"443","2017-02-08 16:27:18","2017-02-08 16:34:42","189","Kendall T","42.362427842912396","-71.08495473861694","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1109","Subscriber","1981","1"
"206","2017-02-08 16:27:33","2017-02-08 16:30:59","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","184","Sidney Research Campus/ Erie Street at Waverly","42.35775309465199","-71.10393404960632","1638","Subscriber","1976","1"
"488","2017-02-08 16:29:11","2017-02-08 16:37:20","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","949","Subscriber","1957","1"
"493","2017-02-08 16:29:16","2017-02-08 16:37:30","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1046","Subscriber","1983","1"
"1054","2017-02-08 16:30:50","2017-02-08 16:48:24","107","Ames St at Main St","42.3625","-71.08822","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1294","Subscriber","1994","1"
"1034","2017-02-08 16:31:10","2017-02-08 16:48:24","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","645","Subscriber","1992","1"
"281","2017-02-08 16:31:36","2017-02-08 16:36:18","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","803","Subscriber","1994","1"
"328","2017-02-08 16:33:00","2017-02-08 16:38:29","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","1614","Subscriber","1973","1"
"377","2017-02-08 16:33:45","2017-02-08 16:40:03","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","670","Subscriber","1978","2"
"379","2017-02-08 16:34:25","2017-02-08 16:40:44","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1612","Subscriber","1987","1"
"679","2017-02-08 16:35:00","2017-02-08 16:46:19","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","699","Subscriber","1984","1"
"399","2017-02-08 16:35:41","2017-02-08 16:42:20","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1637","Subscriber","1990","1"
"811","2017-02-08 16:35:51","2017-02-08 16:49:22","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","195","Brian P. Murphy Staircase at Child Street","42.3720597013741","-71.07202649116516","786","Subscriber","1986","2"
"1385","2017-02-08 16:36:16","2017-02-08 16:59:21","143","EF - North Point Park","42.369885","-71.069957","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1572","Subscriber","1965","1"
"215","2017-02-08 16:36:37","2017-02-08 16:40:13","189","Kendall T","42.362427842912396","-71.08495473861694","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","876","Subscriber","1989","1"
"273","2017-02-08 16:37:29","2017-02-08 16:42:03","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1092","Subscriber","1978","1"
"581","2017-02-08 16:39:14","2017-02-08 16:48:56","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","141","Kendall Street","42.363560158429884","-71.08216792345047","682","Subscriber","1962","1"
"8595","2017-02-08 16:40:06","2017-02-08 19:03:21","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","646","Subscriber","1988","1"
"269","2017-02-08 16:40:41","2017-02-08 16:45:10","189","Kendall T","42.362427842912396","-71.08495473861694","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1005","Subscriber","1989","1"
"840","2017-02-08 16:41:19","2017-02-08 16:55:20","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","857","Subscriber","1993","1"
"378","2017-02-08 16:43:59","2017-02-08 16:50:18","177","University Park","42.36264779118595","-71.10006093978882","117","Binney St / Sixth St","42.366095","-71.086388","761","Subscriber","1978","2"
"1075","2017-02-08 16:45:02","2017-02-08 17:02:58","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","770","Subscriber","1980","1"
"299","2017-02-08 16:45:55","2017-02-08 16:50:55","189","Kendall T","42.362427842912396","-71.08495473861694","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","943","Subscriber","1992","1"
"321","2017-02-08 16:46:16","2017-02-08 16:51:38","70","Harvard Kennedy School at Bennett St / Eliot St","42.37199165408676","-71.12226963043213","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","753","Subscriber","1979","1"
"448","2017-02-08 16:46:16","2017-02-08 16:53:45","179","MIT Vassar St","42.355601213279265","-71.10394477844238","189","Kendall T","42.362427842912396","-71.08495473861694","1565","Subscriber","1973","1"
"1368","2017-02-08 16:46:49","2017-02-08 17:09:38","189","Kendall T","42.362427842912396","-71.08495473861694","145","Rindge Avenue - O'Neill Library","42.392766","-71.129042","1302","Subscriber","1986","1"
"698","2017-02-08 16:47:28","2017-02-08 16:59:07","189","Kendall T","42.362427842912396","-71.08495473861694","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1652","Subscriber","1966","1"
"140","2017-02-08 16:47:56","2017-02-08 16:50:17","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","177","University Park","42.36264779118595","-71.10006093978882","1266","Subscriber","1990","1"
